water flow;water level;risque level,_high;risque level,_low;risque level,_mediam;risque level,_very high;Materiel Ressource,_Vehicle;Materiel Ressource,_Zodiac;Human Ressource,_Crisis cell;Human Ressource,_DDE;Human Ressource,_Firefighters;Human Ressource,_Gendarme;Human Ressource,_Mayor;Human Ressource,_Prefet
1150.0;2.4;False;False;True;False;False;False;True;False;False;False;False;False
3780.0;3.05;True;False;False;False;False;False;True;False;False;False;False;False
3680.0;3.45;True;False;False;False;False;False;False;False;False;False;False;True
3880.0;3.65;True;False;False;False;False;False;False;False;False;False;False;True
3880.0;3.65;True;False;False;False;False;False;False;False;False;False;True;False
3980.0;3.75;True;False;False;False;True;False;False;False;False;True;False;False
3630.0;3.05;True;False;False;False;False;False;True;False;False;False;False;False
3730.0;3.25;True;False;False;False;False;False;False;False;False;False;False;True
3630.0;3.45;True;False;False;False;False;False;False;False;False;False;True;False
3930.0;3.75;True;False;False;False;False;False;False;False;False;False;False;True
3930.0;3.75;True;False;False;False;False;False;False;False;False;True;False;False
3680.0;3.45;True;False;False;False;False;False;True;False;False;False;False;False
3880.0;3.65;True;False;False;False;False;False;False;False;False;False;False;True
4080.0;3.85;True;False;False;False;False;False;False;False;False;False;True;False
4080.0;3.85;True;False;False;False;False;False;False;False;False;False;False;True
4080.0;3.85;True;False;False;False;True;False;False;False;False;True;False;False
5770.0;5.45;True;False;False;False;False;False;True;False;False;False;False;False
5870.0;4.55;True;False;False;False;False;False;False;False;False;False;False;True
5970.0;4.65;True;False;False;False;False;False;False;False;False;False;False;True
6070.0;4.75;True;False;False;False;False;False;False;False;False;False;True;False
6270.0;4.45;True;False;False;False;True;False;False;False;False;True;False;False
5680.0;4.65;True;False;False;False;False;False;True;False;False;False;False;False
5880.0;4.75;True;False;False;False;False;False;False;False;False;False;False;True
6080.0;4.85;True;False;False;False;False;False;False;False;False;False;True;False
6180.0;4.95;True;False;False;False;False;False;False;False;False;False;False;True
6280.0;5.05;True;False;False;False;True;False;False;False;False;True;False;False
5980.0;5.25;True;False;False;False;False;False;True;False;False;False;False;False
6480.0;5.35;True;False;False;False;False;False;False;False;False;False;False;True
6780.0;5.45;True;False;False;False;False;False;False;False;False;False;True;False
6880.0;4.05;True;False;False;False;False;False;False;False;False;False;False;True
7080.0;4.15;True;False;False;False;True;False;False;False;False;True;False;False
6080.0;4.35;True;False;False;False;False;False;True;False;False;False;False;False
6280.0;4.45;True;False;False;False;False;False;False;False;False;False;False;True
6480.0;4.55;True;False;False;False;False;False;False;False;False;False;False;True
6580.0;4.65;True;False;False;False;False;False;False;False;False;False;True;False
6780.0;4.75;True;False;False;False;True;False;False;False;False;True;False;False
3980.0;4.95;True;False;False;False;False;False;True;False;False;False;False;False
4180.0;5.05;True;False;False;False;False;False;False;False;False;False;False;True
4580.0;5.15;True;False;False;False;False;False;True;False;False;False;False;False
4680.0;5.25;True;False;False;False;False;False;False;False;False;False;False;True
4680.0;5.35;True;False;False;False;False;False;False;False;False;False;False;True
4730.0;5.05;True;False;False;False;False;False;True;False;False;False;False;False
4930.0;5.15;True;False;False;False;False;False;False;False;False;False;False;True
5130.0;5.25;True;False;False;False;False;False;False;False;False;False;True;False
5130.0;5.35;True;False;False;False;False;False;False;False;False;False;False;True
5130.0;5.45;True;False;False;False;True;False;False;False;False;True;False;False
3980.0;3.75;True;False;False;False;False;False;True;False;False;False;False;False
4180.0;3.95;True;False;False;False;False;False;False;False;False;False;False;True
4480.0;4.25;True;False;False;False;False;False;True;False;False;False;False;False
4680.0;4.45;True;False;False;False;False;False;False;False;False;False;False;True
4680.0;4.45;True;False;False;False;False;False;False;False;False;False;True;False
1350.0;2.5;False;False;True;False;False;False;False;False;False;False;True;False
1450.0;3.2;False;False;True;False;False;False;False;False;False;False;False;True
1550.0;3.2;False;False;True;False;False;False;False;True;False;False;False;False
1650.0;2.7;False;False;True;False;False;False;False;True;False;False;False;False
1950.0;2.2;False;False;True;False;False;False;True;False;False;False;False;False
4330.0;4.05;True;False;False;False;False;False;True;False;False;False;False;False
4730.0;4.45;True;False;False;False;False;False;False;False;False;False;False;True
4930.0;4.65;True;False;False;False;False;False;False;False;False;False;False;True
4930.0;4.65;True;False;False;False;False;False;False;False;False;False;True;False
5030.0;5.55;False;False;False;True;True;False;False;False;False;True;False;False
3530.0;3.25;True;False;False;False;False;False;True;False;False;False;False;False
3630.0;3.45;True;False;False;False;False;False;False;False;False;False;False;True
3630.0;3.45;True;False;False;False;False;False;False;False;False;False;True;False
3730.0;3.55;True;False;False;False;False;False;False;False;False;False;False;True
3830.0;5.95;False;False;False;True;True;False;False;False;False;True;False;False
3780.0;3.05;True;False;False;False;False;False;True;False;False;False;False;False
3680.0;3.45;True;False;False;False;False;False;False;False;False;False;False;True
3880.0;3.65;True;False;False;False;False;False;False;False;False;False;False;True
3880.0;3.65;True;False;False;False;False;False;False;False;False;False;True;False
3980.0;5.75;False;False;False;True;True;False;False;False;False;True;False;False
1250.0;2.3;False;False;True;False;False;False;False;False;False;False;False;True
1450.0;2.4;False;False;True;False;False;False;False;False;False;False;True;False
1550.0;2.5;False;False;True;False;False;False;False;True;False;False;False;False
1650.0;2.6;False;False;True;False;False;False;False;True;False;False;False;False
1750.0;2.5;False;False;True;False;False;False;True;False;False;False;False;False
3630.0;3.05;True;False;False;False;False;False;True;False;False;False;False;False
3730.0;3.25;True;False;False;False;False;False;False;False;False;False;False;True
3630.0;3.45;True;False;False;False;False;False;False;False;False;False;True;False
3930.0;3.75;True;False;False;False;False;False;False;False;False;False;False;True
3930.0;6.95;False;False;False;True;False;False;False;False;False;True;False;False
3680.0;3.45;True;False;False;False;False;False;True;False;False;False;False;False
3880.0;3.65;True;False;False;False;False;False;False;False;False;False;False;True
4080.0;3.85;True;False;False;False;False;False;False;False;False;False;True;False
4080.0;3.85;True;False;False;False;False;False;False;False;False;False;False;True
4080.0;5.85;False;False;False;True;True;False;False;False;False;True;False;False
5770.0;5.45;True;False;False;False;False;False;True;False;False;False;False;False
5870.0;4.55;True;False;False;False;False;False;False;False;False;False;False;True
5970.0;4.65;True;False;False;False;False;False;False;False;False;False;False;True
6070.0;4.75;True;False;False;False;False;False;False;False;False;False;True;False
6270.0;5.95;False;False;False;True;True;False;False;False;False;True;False;False
5680.0;5.35;True;False;False;False;False;False;True;False;False;False;False;False
5880.0;5.55;False;False;False;True;False;False;False;False;False;False;False;True
6080.0;5.75;False;False;False;True;False;False;False;False;False;False;True;False
6180.0;5.85;False;False;False;True;False;False;False;False;False;False;False;True
6280.0;5.95;False;False;False;True;True;False;False;False;False;True;False;False
5980.0;5.65;False;False;False;True;False;False;True;False;False;False;False;False
6480.0;6.15;False;False;False;True;False;False;False;False;False;False;False;True
6780.0;6.45;False;False;False;True;False;False;False;False;False;False;True;False
6880.0;6.55;False;False;False;True;False;False;False;False;False;False;False;True
7080.0;6.75;False;False;False;True;True;False;False;False;False;True;False;False
6080.0;5.75;False;False;False;True;False;False;True;False;False;False;False;False
6280.0;5.95;False;False;False;True;False;False;False;False;False;False;False;True
6480.0;6.15;False;False;False;True;False;False;False;False;False;False;False;True
6580.0;6.25;False;False;False;True;False;False;False;False;False;False;True;False
6780.0;6.45;False;False;False;True;True;False;False;False;False;True;False;False
4580.0;4.35;True;False;False;False;False;False;True;False;False;False;False;False
4680.0;4.45;True;False;False;False;False;False;False;False;False;False;False;True
4680.0;4.45;True;False;False;False;False;False;False;False;False;False;False;True
4780.0;4.55;True;False;False;False;False;False;False;False;False;False;True;False
4880.0;5.65;False;False;False;True;True;False;False;False;False;True;False;False
4730.0;4.45;True;False;False;False;False;False;True;False;False;False;False;False
4930.0;4.65;True;False;False;False;False;False;False;False;False;False;False;True
5130.0;4.85;True;False;False;False;False;False;False;False;False;False;True;False
5130.0;4.85;True;False;False;False;False;False;False;False;False;False;False;True
5130.0;7.95;False;False;False;True;True;False;False;False;False;True;False;False
2050.0;2.7;False;False;True;False;False;False;False;False;False;False;True;False
1350.0;2.9;False;False;True;False;False;False;False;False;False;False;False;True
1550.0;3.1;False;False;True;False;False;False;False;True;False;False;False;False
1650.0;3.3;False;False;True;False;False;False;False;True;False;False;False;False
1750.0;2.5;False;False;True;False;False;False;True;False;False;False;False;False
3980.0;3.75;True;False;False;False;False;False;True;False;False;False;False;False
4180.0;3.95;True;False;False;False;False;False;False;False;False;False;False;True
4480.0;4.25;True;False;False;False;False;False;True;False;False;False;False;False
4680.0;4.45;True;False;False;False;False;False;False;False;False;False;False;True
4680.0;4.45;True;False;False;False;False;False;False;False;False;False;True;False
4330.0;4.05;True;False;False;False;False;False;True;False;False;False;False;False
4730.0;4.45;True;False;False;False;False;False;False;False;False;False;False;True
4930.0;4.65;True;False;False;False;False;False;False;False;False;False;False;True
4930.0;4.65;True;False;False;False;False;False;False;False;False;False;True;False
